filter_status	method	node	rejected
after_filter	Focused_BH	GO:0014006	FALSE
before_filter	Structured_Holm	GO:0014006	FALSE
after_filter	Structured_Holm	GO:0014006	FALSE
before_filter	BH	GO:0014006	FALSE
after_filter	BH	GO:0014006	FALSE
before_filter	Focused_BH	GO:0014008	FALSE
after_filter	Focused_BH	GO:0014008	FALSE
before_filter	Structured_Holm	GO:0014008	FALSE
after_filter	Structured_Holm	GO:0014008	FALSE
before_filter	BH	GO:0014008	FALSE
after_filter	BH	GO:0014008	FALSE
before_filter	Focused_BH	GO:0014009	FALSE
after_filter	Focused_BH	GO:0014009	FALSE
before_filter	Structured_Holm	GO:0014009	FALSE
after_filter	Structured_Holm	GO:0014009	FALSE
before_filter	BH	GO:0014009	FALSE
after_filter	BH	GO:0014009	FALSE
before_filter	Focused_BH	GO:0014010	FALSE
after_filter	Focused_BH	GO:0014010	FALSE
before_filter	Structured_Holm	GO:0014010	FALSE
after_filter	Structured_Holm	GO:0014010	FALSE
before_filter	BH	GO:0014010	FALSE
after_filter	BH	GO:0014010	FALSE
before_filter	Focused_BH	GO:0014012	FALSE
after_filter	Focused_BH	GO:0014012	FALSE
before_filter	Structured_Holm	GO:0014012	FALSE
after_filter	Structured_Holm	GO:0014012	FALSE
before_filter	BH	GO:0014012	FALSE
after_filter	BH	GO:0014012	FALSE
before_filter	Focused_BH	GO:0014013	FALSE
after_filter	Focused_BH	GO:0014013	FALSE
before_filter	Structured_Holm	GO:0014013	FALSE
after_filter	Structured_Holm	GO:0014013	FALSE
before_filter	BH	GO:0014013	FALSE
after_filter	BH	GO:0014013	FALSE
before_filter	Focused_BH	GO:0014014	FALSE
after_filter	Focused_BH	GO:0014014	FALSE
before_filter	Structured_Holm	GO:0014014	FALSE
after_filter	Structured_Holm	GO:0014014	FALSE
before_filter	BH	GO:0014014	FALSE
after_filter	BH	GO:0014014	FALSE
before_filter	Focused_BH	GO:0014015	FALSE
after_filter	Focused_BH	GO:0014015	FALSE
before_filter	Structured_Holm	GO:0014015	FALSE
after_filter	Structured_Holm	GO:0014015	FALSE
before_filter	BH	GO:0014015	FALSE
after_filter	BH	GO:0014015	FALSE
before_filter	Focused_BH	GO:0014016	FALSE
after_filter	Focused_BH	GO:0014016	FALSE
before_filter	Structured_Holm	GO:0014016	FALSE
after_filter	Structured_Holm	GO:0014016	FALSE
before_filter	BH	GO:0014016	FALSE
after_filter	BH	GO:0014016	FALSE
before_filter	Focused_BH	GO:0014017	FALSE
after_filter	Focused_BH	GO:0014017	FALSE
before_filter	Structured_Holm	GO:0014017	FALSE
after_filter	Structured_Holm	GO:0014017	FALSE
before_filter	BH	GO:0014017	FALSE
after_filter	BH	GO:0014017	FALSE
before_filter	Focused_BH	GO:0014020	FALSE
after_filter	Focused_BH	GO:0014020	FALSE
before_filter	Structured_Holm	GO:0014020	FALSE
after_filter	Structured_Holm	GO:0014020	FALSE
before_filter	BH	GO:0014020	FALSE
after_filter	BH	GO:0014020	FALSE
before_filter	Focused_BH	GO:0014022	FALSE
after_filter	Focused_BH	GO:0014022	FALSE
before_filter	Structured_Holm	GO:0014022	FALSE
after_filter	Structured_Holm	GO:0014022	FALSE
before_filter	BH	GO:0014022	FALSE
after_filter	BH	GO:0014022	FALSE
before_filter	Focused_BH	GO:0014028	FALSE
after_filter	Focused_BH	GO:0014028	FALSE
before_filter	Structured_Holm	GO:0014028	FALSE
after_filter	Structured_Holm	GO:0014028	FALSE
before_filter	BH	GO:0014028	FALSE
after_filter	BH	GO:0014028	FALSE
before_filter	Focused_BH	GO:0014029	FALSE
after_filter	Focused_BH	GO:0014029	FALSE
before_filter	Structured_Holm	GO:0014029	FALSE
after_filter	Structured_Holm	GO:0014029	FALSE
before_filter	BH	GO:0014029	FALSE
after_filter	BH	GO:0014029	FALSE
before_filter	Focused_BH	GO:0014031	FALSE
after_filter	Focused_BH	GO:0014031	FALSE
before_filter	Structured_Holm	GO:0014031	FALSE
after_filter	Structured_Holm	GO:0014031	FALSE
before_filter	BH	GO:0014031	FALSE
after_filter	BH	GO:0014031	FALSE
before_filter	Focused_BH	GO:0014032	FALSE
after_filter	Focused_BH	GO:0014032	FALSE
before_filter	Structured_Holm	GO:0014032	FALSE
after_filter	Structured_Holm	GO:0014032	FALSE
before_filter	BH	GO:0014032	FALSE
after_filter	BH	GO:0014032	FALSE
before_filter	Focused_BH	GO:0014033	FALSE
after_filter	Focused_BH	GO:0014033	FALSE
before_filter	Structured_Holm	GO:0014033	FALSE
after_filter	Structured_Holm	GO:0014033	FALSE
before_filter	BH	GO:0014033	FALSE
after_filter	BH	GO:0014033	FALSE
before_filter	Focused_BH	GO:0014034	FALSE
after_filter	Focused_BH	GO:0014034	FALSE
before_filter	Structured_Holm	GO:0014034	FALSE
after_filter	Structured_Holm	GO:0014034	FALSE
before_filter	BH	GO:0014034	FALSE
after_filter	BH	GO:0014034	FALSE
before_filter	Focused_BH	GO:0014036	FALSE
after_filter	Focused_BH	GO:0014036	FALSE
before_filter	Structured_Holm	GO:0014036	FALSE
after_filter	Structured_Holm	GO:0014036	FALSE
before_filter	BH	GO:0014036	FALSE
after_filter	BH	GO:0014036	FALSE
before_filter	Focused_BH	GO:0014037	FALSE
after_filter	Focused_BH	GO:0014037	FALSE
before_filter	Structured_Holm	GO:0014037	FALSE
after_filter	Structured_Holm	GO:0014037	FALSE
before_filter	BH	GO:0014037	FALSE
after_filter	BH	GO:0014037	FALSE
before_filter	Focused_BH	GO:0014038	FALSE
after_filter	Focused_BH	GO:0014038	FALSE
before_filter	Structured_Holm	GO:0014038	FALSE
after_filter	Structured_Holm	GO:0014038	FALSE
before_filter	BH	GO:0014038	FALSE
after_filter	BH	GO:0014038	FALSE
before_filter	Focused_BH	GO:0014040	FALSE
after_filter	Focused_BH	GO:0014040	FALSE
before_filter	Structured_Holm	GO:0014040	FALSE
after_filter	Structured_Holm	GO:0014040	FALSE
before_filter	BH	GO:0014040	FALSE
after_filter	BH	GO:0014040	FALSE
before_filter	Focused_BH	GO:0014041	FALSE
after_filter	Focused_BH	GO:0014041	FALSE
before_filter	Structured_Holm	GO:0014041	FALSE
after_filter	Structured_Holm	GO:0014041	FALSE
before_filter	BH	GO:0014041	FALSE
after_filter	BH	GO:0014041	FALSE
before_filter	Focused_BH	GO:0014042	FALSE
after_filter	Focused_BH	GO:0014042	FALSE
before_filter	Structured_Holm	GO:0014042	FALSE
after_filter	Structured_Holm	GO:0014042	FALSE
before_filter	BH	GO:0014042	FALSE
after_filter	BH	GO:0014042	FALSE
before_filter	Focused_BH	GO:0014043	FALSE
after_filter	Focused_BH	GO:0014043	FALSE
before_filter	Structured_Holm	GO:0014043	FALSE
after_filter	Structured_Holm	GO:0014043	FALSE
before_filter	BH	GO:0014043	FALSE
after_filter	BH	GO:0014043	FALSE
before_filter	Focused_BH	GO:0014044	FALSE
after_filter	Focused_BH	GO:0014044	FALSE
before_filter	Structured_Holm	GO:0014044	FALSE
after_filter	Structured_Holm	GO:0014044	FALSE
before_filter	BH	GO:0014044	FALSE
after_filter	BH	GO:0014044	FALSE
before_filter	Focused_BH	GO:0014045	FALSE
after_filter	Focused_BH	GO:0014045	FALSE
before_filter	Structured_Holm	GO:0014045	FALSE
after_filter	Structured_Holm	GO:0014045	FALSE
before_filter	BH	GO:0014045	FALSE
after_filter	BH	GO:0014045	FALSE
before_filter	Focused_BH	GO:0014047	FALSE
after_filter	Focused_BH	GO:0014047	FALSE
before_filter	Structured_Holm	GO:0014047	FALSE
after_filter	Structured_Holm	GO:0014047	FALSE
before_filter	BH	GO:0014047	FALSE
after_filter	BH	GO:0014047	FALSE
before_filter	Focused_BH	GO:0014048	FALSE
after_filter	Focused_BH	GO:0014048	FALSE
before_filter	Structured_Holm	GO:0014048	FALSE
after_filter	Structured_Holm	GO:0014048	FALSE
before_filter	BH	GO:0014048	FALSE
after_filter	BH	GO:0014048	FALSE
before_filter	Focused_BH	GO:0014049	FALSE
after_filter	Focused_BH	GO:0014049	FALSE
before_filter	Structured_Holm	GO:0014049	FALSE
after_filter	Structured_Holm	GO:0014049	FALSE
before_filter	BH	GO:0014049	FALSE
after_filter	BH	GO:0014049	FALSE
before_filter	Focused_BH	GO:0014050	FALSE
after_filter	Focused_BH	GO:0014050	FALSE
before_filter	Structured_Holm	GO:0014050	FALSE
after_filter	Structured_Holm	GO:0014050	FALSE
before_filter	BH	GO:0014050	FALSE
after_filter	BH	GO:0014050	FALSE
before_filter	Focused_BH	GO:0014051	FALSE
after_filter	Focused_BH	GO:0014051	FALSE
before_filter	Structured_Holm	GO:0014051	FALSE
after_filter	Structured_Holm	GO:0014051	FALSE
before_filter	BH	GO:0014051	FALSE
after_filter	BH	GO:0014051	FALSE
before_filter	Focused_BH	GO:0014052	FALSE
after_filter	Focused_BH	GO:0014052	FALSE
before_filter	Structured_Holm	GO:0014052	FALSE
after_filter	Structured_Holm	GO:0014052	FALSE
before_filter	BH	GO:0014052	FALSE
after_filter	BH	GO:0014052	FALSE
before_filter	Focused_BH	GO:0014053	FALSE
after_filter	Focused_BH	GO:0014053	FALSE
before_filter	Structured_Holm	GO:0014053	FALSE
after_filter	Structured_Holm	GO:0014053	FALSE
before_filter	BH	GO:0014053	FALSE
after_filter	BH	GO:0014053	FALSE
before_filter	Focused_BH	GO:0014054	FALSE
after_filter	Focused_BH	GO:0014054	FALSE
before_filter	Structured_Holm	GO:0014054	FALSE
after_filter	Structured_Holm	GO:0014054	FALSE
before_filter	BH	GO:0014054	FALSE
after_filter	BH	GO:0014054	FALSE
before_filter	Focused_BH	GO:0014056	FALSE
after_filter	Focused_BH	GO:0014056	FALSE
before_filter	Structured_Holm	GO:0014056	FALSE
after_filter	Structured_Holm	GO:0014056	FALSE
before_filter	BH	GO:0014056	FALSE
after_filter	BH	GO:0014056	FALSE
before_filter	Focused_BH	GO:0014057	FALSE
after_filter	Focused_BH	GO:0014057	FALSE
before_filter	Structured_Holm	GO:0014057	FALSE
after_filter	Structured_Holm	GO:0014057	FALSE
before_filter	BH	GO:0014057	FALSE
after_filter	BH	GO:0014057	FALSE
before_filter	Focused_BH	GO:0014059	FALSE
after_filter	Focused_BH	GO:0014059	FALSE
before_filter	Structured_Holm	GO:0014059	FALSE
after_filter	Structured_Holm	GO:0014059	FALSE
before_filter	BH	GO:0014059	FALSE
after_filter	BH	GO:0014059	FALSE
before_filter	Focused_BH	GO:0014060	FALSE
after_filter	Focused_BH	GO:0014060	FALSE
before_filter	Structured_Holm	GO:0014060	FALSE
after_filter	Structured_Holm	GO:0014060	FALSE
before_filter	BH	GO:0014060	FALSE
after_filter	BH	GO:0014060	FALSE
before_filter	Focused_BH	GO:0014061	FALSE
after_filter	Focused_BH	GO:0014061	FALSE
before_filter	Structured_Holm	GO:0014061	FALSE
after_filter	Structured_Holm	GO:0014061	FALSE
before_filter	BH	GO:0014061	FALSE
after_filter	BH	GO:0014061	FALSE
before_filter	Focused_BH	GO:0014062	FALSE
after_filter	Focused_BH	GO:0014062	FALSE
before_filter	Structured_Holm	GO:0014062	FALSE
after_filter	Structured_Holm	GO:0014062	FALSE
before_filter	BH	GO:0014062	FALSE
after_filter	BH	GO:0014062	FALSE
before_filter	Focused_BH	GO:0014063	FALSE
after_filter	Focused_BH	GO:0014063	FALSE
before_filter	Structured_Holm	GO:0014063	FALSE
after_filter	Structured_Holm	GO:0014063	FALSE
before_filter	BH	GO:0014063	FALSE
after_filter	BH	GO:0014063	FALSE
before_filter	Focused_BH	GO:0014064	FALSE
after_filter	Focused_BH	GO:0014064	FALSE
before_filter	Structured_Holm	GO:0014064	FALSE
after_filter	Structured_Holm	GO:0014064	FALSE
before_filter	BH	GO:0014064	FALSE
after_filter	BH	GO:0014064	FALSE
before_filter	Focused_BH	GO:0014065	FALSE
after_filter	Focused_BH	GO:0014065	FALSE
before_filter	Structured_Holm	GO:0014065	FALSE
after_filter	Structured_Holm	GO:0014065	FALSE
before_filter	BH	GO:0014065	FALSE
after_filter	BH	GO:0014065	FALSE
before_filter	Focused_BH	GO:0014066	FALSE
after_filter	Focused_BH	GO:0014066	FALSE
before_filter	Structured_Holm	GO:0014066	FALSE
after_filter	Structured_Holm	GO:0014066	FALSE
before_filter	BH	GO:0014066	FALSE
after_filter	BH	GO:0014066	FALSE
before_filter	Focused_BH	GO:0014067	FALSE
after_filter	Focused_BH	GO:0014067	FALSE
before_filter	Structured_Holm	GO:0014067	FALSE
after_filter	Structured_Holm	GO:0014067	FALSE
before_filter	BH	GO:0014067	FALSE
after_filter	BH	GO:0014067	FALSE
before_filter	Focused_BH	GO:0014068	FALSE
after_filter	Focused_BH	GO:0014068	FALSE
before_filter	Structured_Holm	GO:0014068	FALSE
after_filter	Structured_Holm	GO:0014068	FALSE
before_filter	BH	GO:0014068	FALSE
after_filter	BH	GO:0014068	FALSE
before_filter	Focused_BH	GO:0014070	FALSE
after_filter	Focused_BH	GO:0014070	FALSE
before_filter	Structured_Holm	GO:0014070	FALSE
after_filter	Structured_Holm	GO:0014070	FALSE
before_filter	BH	GO:0014070	FALSE
after_filter	BH	GO:0014070	FALSE
before_filter	Focused_BH	GO:0014072	FALSE
after_filter	Focused_BH	GO:0014072	FALSE
before_filter	Structured_Holm	GO:0014072	FALSE
after_filter	Structured_Holm	GO:0014072	FALSE
before_filter	BH	GO:0014072	FALSE
after_filter	BH	GO:0014072	FALSE
before_filter	Focused_BH	GO:0014074	FALSE
after_filter	Focused_BH	GO:0014074	FALSE
before_filter	Structured_Holm	GO:0014074	FALSE
after_filter	Structured_Holm	GO:0014074	FALSE
before_filter	BH	GO:0014074	FALSE
after_filter	BH	GO:0014074	FALSE
before_filter	Focused_BH	GO:0014075	FALSE
after_filter	Focused_BH	GO:0014075	FALSE
before_filter	Structured_Holm	GO:0014075	FALSE
after_filter	Structured_Holm	GO:0014075	FALSE
before_filter	BH	GO:0014075	FALSE
after_filter	BH	GO:0014075	FALSE
before_filter	Focused_BH	GO:0014706	FALSE
after_filter	Focused_BH	GO:0014706	FALSE
before_filter	Structured_Holm	GO:0014706	FALSE
after_filter	Structured_Holm	GO:0014706	FALSE
before_filter	BH	GO:0014706	FALSE
after_filter	BH	GO:0014706	FALSE
before_filter	Focused_BH	GO:0014707	FALSE
after_filter	Focused_BH	GO:0014707	FALSE
before_filter	Structured_Holm	GO:0014707	FALSE
after_filter	Structured_Holm	GO:0014707	FALSE
before_filter	BH	GO:0014707	FALSE
after_filter	BH	GO:0014707	FALSE
before_filter	Focused_BH	GO:0014717	FALSE
after_filter	Focused_BH	GO:0014717	FALSE
before_filter	Structured_Holm	GO:0014717	FALSE
after_filter	Structured_Holm	GO:0014717	FALSE
before_filter	BH	GO:0014717	FALSE
after_filter	BH	GO:0014717	FALSE
before_filter	Focused_BH	GO:0014718	FALSE
after_filter	Focused_BH	GO:0014718	FALSE
before_filter	Structured_Holm	GO:0014718	FALSE
after_filter	Structured_Holm	GO:0014718	FALSE
before_filter	BH	GO:0014718	FALSE
after_filter	BH	GO:0014718	FALSE
before_filter	Focused_BH	GO:0014719	FALSE
after_filter	Focused_BH	GO:0014719	FALSE
before_filter	Structured_Holm	GO:0014719	FALSE
after_filter	Structured_Holm	GO:0014719	FALSE
before_filter	BH	GO:0014719	FALSE
after_filter	BH	GO:0014719	FALSE
before_filter	Focused_BH	GO:0014721	FALSE
after_filter	Focused_BH	GO:0014721	FALSE
before_filter	Structured_Holm	GO:0014721	FALSE
after_filter	Structured_Holm	GO:0014721	FALSE
before_filter	BH	GO:0014721	FALSE
after_filter	BH	GO:0014721	FALSE
before_filter	Focused_BH	GO:0014722	FALSE
after_filter	Focused_BH	GO:0014722	FALSE
before_filter	Structured_Holm	GO:0014722	FALSE
after_filter	Structured_Holm	GO:0014722	FALSE
before_filter	BH	GO:0014722	FALSE
after_filter	BH	GO:0014722	FALSE
before_filter	Focused_BH	GO:0014724	FALSE
after_filter	Focused_BH	GO:0014724	FALSE
before_filter	Structured_Holm	GO:0014724	FALSE
after_filter	Structured_Holm	GO:0014724	FALSE
before_filter	BH	GO:0014724	FALSE
after_filter	BH	GO:0014724	FALSE
before_filter	Focused_BH	GO:0014728	FALSE
after_filter	Focused_BH	GO:0014728	FALSE
before_filter	Structured_Holm	GO:0014728	FALSE
after_filter	Structured_Holm	GO:0014728	FALSE
before_filter	BH	GO:0014728	FALSE
after_filter	BH	GO:0014728	FALSE
before_filter	Focused_BH	GO:0014732	FALSE
after_filter	Focused_BH	GO:0014732	FALSE
before_filter	Structured_Holm	GO:0014732	FALSE
after_filter	Structured_Holm	GO:0014732	FALSE
before_filter	BH	GO:0014732	FALSE
after_filter	BH	GO:0014732	FALSE
before_filter	Focused_BH	GO:0014733	FALSE
after_filter	Focused_BH	GO:0014733	FALSE
before_filter	Structured_Holm	GO:0014733	FALSE
after_filter	Structured_Holm	GO:0014733	FALSE
before_filter	BH	GO:0014733	FALSE
after_filter	BH	GO:0014733	FALSE
before_filter	Focused_BH	GO:0014734	FALSE
after_filter	Focused_BH	GO:0014734	FALSE
before_filter	Structured_Holm	GO:0014734	FALSE
after_filter	Structured_Holm	GO:0014734	FALSE
before_filter	BH	GO:0014734	FALSE
after_filter	BH	GO:0014734	FALSE
before_filter	Focused_BH	GO:0014735	FALSE
after_filter	Focused_BH	GO:0014735	FALSE
before_filter	Structured_Holm	GO:0014735	FALSE
after_filter	Structured_Holm	GO:0014735	FALSE
before_filter	BH	GO:0014735	FALSE
after_filter	BH	GO:0014735	FALSE
before_filter	Focused_BH	GO:0014736	FALSE
after_filter	Focused_BH	GO:0014736	FALSE
before_filter	Structured_Holm	GO:0014736	FALSE
after_filter	Structured_Holm	GO:0014736	FALSE
before_filter	BH	GO:0014736	FALSE
after_filter	BH	GO:0014736	FALSE
before_filter	Focused_BH	GO:0014737	FALSE
after_filter	Focused_BH	GO:0014737	FALSE
before_filter	Structured_Holm	GO:0014737	FALSE
after_filter	Structured_Holm	GO:0014737	FALSE
before_filter	BH	GO:0014737	FALSE
after_filter	BH	GO:0014737	FALSE
before_filter	Focused_BH	GO:0014738	FALSE
after_filter	Focused_BH	GO:0014738	FALSE
before_filter	Structured_Holm	GO:0014738	FALSE
after_filter	Structured_Holm	GO:0014738	FALSE
before_filter	BH	GO:0014738	FALSE
after_filter	BH	GO:0014738	FALSE
before_filter	Focused_BH	GO:0014739	FALSE
after_filter	Focused_BH	GO:0014739	FALSE
before_filter	Structured_Holm	GO:0014739	FALSE
after_filter	Structured_Holm	GO:0014739	FALSE
before_filter	BH	GO:0014739	FALSE
after_filter	BH	GO:0014739	FALSE
before_filter	Focused_BH	GO:0014740	FALSE
after_filter	Focused_BH	GO:0014740	FALSE
before_filter	Structured_Holm	GO:0014740	FALSE
after_filter	Structured_Holm	GO:0014740	FALSE
before_filter	BH	GO:0014740	FALSE
after_filter	BH	GO:0014740	FALSE
before_filter	Focused_BH	GO:0014741	FALSE
after_filter	Focused_BH	GO:0014741	FALSE
before_filter	Structured_Holm	GO:0014741	FALSE
after_filter	Structured_Holm	GO:0014741	FALSE
before_filter	BH	GO:0014741	FALSE
after_filter	BH	GO:0014741	FALSE
before_filter	Focused_BH	GO:0014742	FALSE
after_filter	Focused_BH	GO:0014742	FALSE
before_filter	Structured_Holm	GO:0014742	FALSE
after_filter	Structured_Holm	GO:0014742	FALSE
before_filter	BH	GO:0014742	FALSE
after_filter	BH	GO:0014742	FALSE
before_filter	Focused_BH	GO:0014743	FALSE
after_filter	Focused_BH	GO:0014743	FALSE
before_filter	Structured_Holm	GO:0014743	FALSE
after_filter	Structured_Holm	GO:0014743	FALSE
before_filter	BH	GO:0014743	FALSE
after_filter	BH	GO:0014743	FALSE
before_filter	Focused_BH	GO:0014744	FALSE
after_filter	Focused_BH	GO:0014744	FALSE
before_filter	Structured_Holm	GO:0014744	FALSE
after_filter	Structured_Holm	GO:0014744	FALSE
before_filter	BH	GO:0014744	FALSE
after_filter	BH	GO:0014744	FALSE
before_filter	Focused_BH	GO:0014745	FALSE
after_filter	Focused_BH	GO:0014745	FALSE
before_filter	Structured_Holm	GO:0014745	FALSE
after_filter	Structured_Holm	GO:0014745	FALSE
before_filter	BH	GO:0014745	FALSE
after_filter	BH	GO:0014745	FALSE
before_filter	Focused_BH	GO:0014805	FALSE
after_filter	Focused_BH	GO:0014805	FALSE
before_filter	Structured_Holm	GO:0014805	FALSE
after_filter	Structured_Holm	GO:0014805	FALSE
before_filter	BH	GO:0014805	FALSE
after_filter	BH	GO:0014805	FALSE
before_filter	Focused_BH	GO:0014806	FALSE
after_filter	Focused_BH	GO:0014806	FALSE
before_filter	Structured_Holm	GO:0014806	FALSE
after_filter	Structured_Holm	GO:0014806	FALSE
before_filter	BH	GO:0014806	FALSE
after_filter	BH	GO:0014806	FALSE
before_filter	Focused_BH	GO:0014807	FALSE
after_filter	Focused_BH	GO:0014807	FALSE
before_filter	Structured_Holm	GO:0014807	FALSE
after_filter	Structured_Holm	GO:0014807	FALSE
before_filter	BH	GO:0014807	FALSE
after_filter	BH	GO:0014807	FALSE
before_filter	Focused_BH	GO:0014808	FALSE
after_filter	Focused_BH	GO:0014808	FALSE
before_filter	Structured_Holm	GO:0014808	FALSE
after_filter	Structured_Holm	GO:0014808	FALSE
before_filter	BH	GO:0014808	FALSE
after_filter	BH	GO:0014808	FALSE
before_filter	Focused_BH	GO:0014809	FALSE
after_filter	Focused_BH	GO:0014809	FALSE
before_filter	Structured_Holm	GO:0014809	FALSE
after_filter	Structured_Holm	GO:0014809	FALSE
before_filter	BH	GO:0014809	FALSE
after_filter	BH	GO:0014809	FALSE
before_filter	Focused_BH	GO:0014810	FALSE
after_filter	Focused_BH	GO:0014810	FALSE
before_filter	Structured_Holm	GO:0014810	FALSE
after_filter	Structured_Holm	GO:0014810	FALSE
before_filter	BH	GO:0014810	FALSE
after_filter	BH	GO:0014810	FALSE
before_filter	Focused_BH	GO:0014812	FALSE
after_filter	Focused_BH	GO:0014812	FALSE
before_filter	Structured_Holm	GO:0014812	FALSE
after_filter	Structured_Holm	GO:0014812	FALSE
before_filter	BH	GO:0014812	FALSE
after_filter	BH	GO:0014812	FALSE
before_filter	Focused_BH	GO:0014813	FALSE
after_filter	Focused_BH	GO:0014813	FALSE
before_filter	Structured_Holm	GO:0014813	FALSE
after_filter	Structured_Holm	GO:0014813	FALSE
before_filter	BH	GO:0014813	FALSE
after_filter	BH	GO:0014813	FALSE
before_filter	Focused_BH	GO:0014816	FALSE
after_filter	Focused_BH	GO:0014816	FALSE
before_filter	Structured_Holm	GO:0014816	FALSE
after_filter	Structured_Holm	GO:0014816	FALSE
before_filter	BH	GO:0014816	FALSE
after_filter	BH	GO:0014816	FALSE
before_filter	Focused_BH	GO:0014819	FALSE
after_filter	Focused_BH	GO:0014819	FALSE
before_filter	Structured_Holm	GO:0014819	FALSE
after_filter	Structured_Holm	GO:0014819	FALSE
before_filter	BH	GO:0014819	FALSE
after_filter	BH	GO:0014819	FALSE
before_filter	Focused_BH	GO:0014820	FALSE
after_filter	Focused_BH	GO:0014820	FALSE
before_filter	Structured_Holm	GO:0014820	FALSE
after_filter	Structured_Holm	GO:0014820	FALSE
before_filter	BH	GO:0014820	FALSE
after_filter	BH	GO:0014820	FALSE
before_filter	Focused_BH	GO:0014821	FALSE
after_filter	Focused_BH	GO:0014821	FALSE
before_filter	Structured_Holm	GO:0014821	FALSE
after_filter	Structured_Holm	GO:0014821	FALSE
before_filter	BH	GO:0014821	FALSE
after_filter	BH	GO:0014821	FALSE
before_filter	Focused_BH	GO:0014822	FALSE
after_filter	Focused_BH	GO:0014822	FALSE
before_filter	Structured_Holm	GO:0014822	FALSE
after_filter	Structured_Holm	GO:0014822	FALSE
before_filter	BH	GO:0014822	FALSE
after_filter	BH	GO:0014822	FALSE
before_filter	Focused_BH	GO:0014823	FALSE
after_filter	Focused_BH	GO:0014823	FALSE
before_filter	Structured_Holm	GO:0014823	FALSE
after_filter	Structured_Holm	GO:0014823	FALSE
before_filter	BH	GO:0014823	FALSE
after_filter	BH	GO:0014823	FALSE
before_filter	Focused_BH	GO:0014824	FALSE
after_filter	Focused_BH	GO:0014824	FALSE
before_filter	Structured_Holm	GO:0014824	FALSE
after_filter	Structured_Holm	GO:0014824	FALSE
before_filter	BH	GO:0014824	FALSE
after_filter	BH	GO:0014824	FALSE
before_filter	Focused_BH	GO:0014826	FALSE
after_filter	Focused_BH	GO:0014826	FALSE
before_filter	Structured_Holm	GO:0014826	FALSE
after_filter	Structured_Holm	GO:0014826	FALSE
before_filter	BH	GO:0014826	FALSE
after_filter	BH	GO:0014826	FALSE
before_filter	Focused_BH	GO:0014827	FALSE
after_filter	Focused_BH	GO:0014827	FALSE
before_filter	Structured_Holm	GO:0014827	FALSE
after_filter	Structured_Holm	GO:0014827	FALSE
before_filter	BH	GO:0014827	FALSE
after_filter	BH	GO:0014827	FALSE
before_filter	Focused_BH	GO:0014829	FALSE
after_filter	Focused_BH	GO:0014829	FALSE
before_filter	Structured_Holm	GO:0014829	FALSE
after_filter	Structured_Holm	GO:0014829	FALSE
before_filter	BH	GO:0014829	FALSE
after_filter	BH	GO:0014829	FALSE
before_filter	Focused_BH	GO:0014831	FALSE
after_filter	Focused_BH	GO:0014831	FALSE
before_filter	Structured_Holm	GO:0014831	FALSE
after_filter	Structured_Holm	GO:0014831	FALSE
before_filter	BH	GO:0014831	FALSE
after_filter	BH	GO:0014831	FALSE
before_filter	Focused_BH	GO:0014832	FALSE
after_filter	Focused_BH	GO:0014832	FALSE
before_filter	Structured_Holm	GO:0014832	FALSE
after_filter	Structured_Holm	GO:0014832	FALSE
before_filter	BH	GO:0014832	FALSE
after_filter	BH	GO:0014832	FALSE
before_filter	Focused_BH	GO:0014834	FALSE
after_filter	Focused_BH	GO:0014834	FALSE
before_filter	Structured_Holm	GO:0014834	FALSE
after_filter	Structured_Holm	GO:0014834	FALSE
before_filter	BH	GO:0014834	FALSE
after_filter	BH	GO:0014834	FALSE
before_filter	Focused_BH	GO:0014835	FALSE
after_filter	Focused_BH	GO:0014835	FALSE
before_filter	Structured_Holm	GO:0014835	FALSE
after_filter	Structured_Holm	GO:0014835	FALSE
before_filter	BH	GO:0014835	FALSE
after_filter	BH	GO:0014835	FALSE
before_filter	Focused_BH	GO:0014839	FALSE
after_filter	Focused_BH	GO:0014839	FALSE
before_filter	Structured_Holm	GO:0014839	FALSE
after_filter	Structured_Holm	GO:0014839	FALSE
before_filter	BH	GO:0014839	FALSE
after_filter	BH	GO:0014839	FALSE
before_filter	Focused_BH	GO:0014841	FALSE
after_filter	Focused_BH	GO:0014841	FALSE
before_filter	Structured_Holm	GO:0014841	FALSE
after_filter	Structured_Holm	GO:0014841	FALSE
before_filter	BH	GO:0014841	FALSE
after_filter	BH	GO:0014841	FALSE
before_filter	Focused_BH	GO:0014842	FALSE
after_filter	Focused_BH	GO:0014842	FALSE
before_filter	Structured_Holm	GO:0014842	FALSE
after_filter	Structured_Holm	GO:0014842	FALSE
before_filter	BH	GO:0014842	FALSE
after_filter	BH	GO:0014842	FALSE
before_filter	Focused_BH	GO:0014843	FALSE
after_filter	Focused_BH	GO:0014843	FALSE
before_filter	Structured_Holm	GO:0014843	FALSE
after_filter	Structured_Holm	GO:0014843	FALSE
before_filter	BH	GO:0014843	FALSE
after_filter	BH	GO:0014843	FALSE
before_filter	Focused_BH	GO:0014846	FALSE
after_filter	Focused_BH	GO:0014846	FALSE
before_filter	Structured_Holm	GO:0014846	FALSE
after_filter	Structured_Holm	GO:0014846	FALSE
before_filter	BH	GO:0014846	FALSE
after_filter	BH	GO:0014846	FALSE
before_filter	Focused_BH	GO:0014848	FALSE
after_filter	Focused_BH	GO:0014848	FALSE
before_filter	Structured_Holm	GO:0014848	FALSE
